用户名,评论时间,评论内容,评分,赞同数,情感
被和谐惹,2023/4/29 9:47,剧情还是蛮紧凑的，不会让人坐立难安。黄景瑜的检察官是典型的理想型，一身正气，李睿很适合他来演，给人感觉睿智沉稳，有安全感，穿上制服整个人的气质都不一样了。,40,18,1
李玄,2023/4/29 18:46,盲猜5.5-5.7分，开分再改,10,4,0
温岭阿浪,2023/4/29 12:21,"电影的名字是真的很无聊，不过实际看过还算不错。本片的一大亮点在于紧凑。片中涉及支线及人物较多，但都处理的井井有条，且叙事连贯，每当出现剧情转折时，叙事都较为快捷而不拖沓。
此外，一些生活片段也都处理得不错，如黄景瑜和白百何台上针锋相对，台下又恩爱有加，告白时运用的专业术语也显得有几分可爱。
本片涉及到扫黑除恶、高利贷、性侵、辩论、悬疑、考古等多个母题，却又有条不紊。算是将主旋律与商业片的观赏性结合得相当巧妙了。",40,11,1
方圆几里都是你,2023/4/30 20:32,这本跟开玩笑似的 然后能看出来跟导演的《听风者》一个风格,30,0,1
麦童,2023/5/10 2:23,以前这种电影是用来洗钱，现在这种电影是花钱拍来做什么，操观众？,10,2,0
反感南朝鲜,2023/5/2 18:37,黑白合还有恶心人多久？为什么国内对劣迹艺人包容度这么高？为什么一个人渣还能继续偶像之路？恶臭,10,3,0
石头星,2023/4/29 23:20,20230429 演员们功力都不错，正派反派每个角色都很有自己的特点和风格。黄景瑜穿制服确实合适，身板笔直。影片从检察官调查角度还原了案中案的真相，很完整地讲了一个故事，逻辑通顺，还带着一点风趣。,50,8,1
最美人间富贵花,2023/5/1 9:56,一进电影院很快沉浸到情节之中，真相在迷雾重重中逐渐浮出水面，特别抓马,40,8,1
自然醒Rita,2023/5/5 15:30,扫黑和盗墓，太杂糅了…,30,0,1
尧,2023/5/2 18:12,弱智一般的剧情 连我旁边座的老太太都看出剧情走向了 真是够了,20,5,0
万乐,2023/4/30 15:14,受题材所限放低期待，结果意外地不错，虽然全片烈度不足也有严重的后期配音嘴型不同步问题，可别情节也有待推敲之处，但麦兆辉导演运用娴熟的插叙倒叙的讲故事技法，扎实多重反转的案中案案外案的剧本设置，节奏流畅视听语言丰富的电影语言成功演绎了一出律师检察官针锋相对，只为探寻真相的类港片风格的动人犯罪刑侦故事，冯绍峰与王丽坤的角色令人惊喜，值得推荐。,40,4,1
mmmmmmmi,2023/4/30 1:51,看完感觉有点奇怪，前面很多梗突然就没有下文了。比如女学生死了，她父母怎么办？u盘掉到下水道没有人发现，一看现场就暴力开保险柜，还真找到了文件？文件能做证据吗？不容易被修改编写伪造吗？犯人为什么在老婆面前自杀，情绪转折也非常奇怪。陈鑫的背后应该牵扯了很多大案要案，最后却只有盗墓案得到了侦破？,30,1,1
胡闹天后,2023/5/1 18:43,啊这…前面还行啊…后面那就…,30,0,1
大疯大的风,2023/4/30 14:09,影射了现实，恶势力的可怕之处，有时候是远远超乎想象的,50,3,1
林小路,2023/5/2 17:15,少一星是因为整部电影的源头都是围绕陆教授和夏薇是否有染而展开的，但直到结束也没有揭晓答案。,40,0,1
Giroro,2023/5/6 11:13,比较新颖吧，毕竟是平时不太了解的检察官的工作日常，情节也是一环扣一环的，麦导的作品还是值得一看的，黄景瑜的演技这几年是有了很大提升的，白百合还是一如既往的稳，这个票价还是值得一看,50,0,1
fw郑景仁,2023/5/1 12:31,"麦兆辉来内地学怎么拍电视剧，其实学的比林德禄好。奇怪的剧情，奇怪的节奏，我已经搞不明白他们到底在拍“扫黑”还是拍“反盗墓”，有趣的是，你还会莫名磕到黄景瑜和小岳岳的cp，如果你看到最后，你还会看到一个无比cult且WTF的结局，大反派…他居然自杀了……？？？
凭私心给王千源多加一星，演的实在太好了，生动自然还不喧宾夺主，这样的好演员现在太难找了",30,2,1
觉渺,2023/4/30 20:46,这剧情贼随意,20,2,0
青橘,2023/4/30 14:38,检察官的角色是有真实原型的，为了真相如此接近危险，敬仰,40,4,1
So,2023/4/29 17:00,这个五一小长假看什么，绝对是看黄景瑜和白百何联手和黑暗对决。,40,1,1
木头木头,2023/4/29 17:52,没有期待，前半还行，案中案还是引起了我的兴趣，但是从老张被撞开始逻辑一泻千里。,20,4,0
ill_wind,2023/4/29 17:14,这部电影应该算得上是五一小长假的必看了吧。,50,5,1
Estelle_奕,2023/5/2 17:42,谈不谈男女朋友扣一分。,30,0,1
老芸子,2023/5/6 17:24,剧本不行……白瞎了黄景瑜,30,0,1
乱心清,2023/4/29 23:58,"风云系列持续走低，相比前作更要糟糕，老麦搞的什么玩意儿。
开场就已让人皱眉难忍，到白姑娘真正出场时候总算止了颓势，时间线打乱也算增了色彩，然后剧情叙事又各种发烂渣狂乱插刀——这到底是个庭审题材破案故事猎奇故事还是爱情故事？是爱情故事吧。姑娘说，毁灭吧，我累了。
得意的是王千源包贝尔几同类角色再聚——你们应该打一架啊，王硬汉被撞，包嚣张被砸，这多不带感，你们打一打我看个热闹，兴许观感更好呢，不像现在我得回想着白姑娘艰难打分。",20,1,0
vivian桃乐丝,2023/4/29 19:37,最近看到最喜欢的扫黑题材的电影了。,40,1,1
智盎,2023/4/29 19:07,真的好喜欢王丽坤呀，长得太漂亮了，关键是还有演技。,40,4,1
Kipling,2023/4/30 20:57,家人们都给我去看检察风云，给我狠狠地感受一下演技派的压迫感，是正邪之战,40,4,1
bethany由鱼,2023/5/2 12:26,太草率了这个电影。后悔看过的水平。,20,2,0
暮若曦,2023/4/29 17:13,无论是主角还是配角都有高光时刻，我觉得很牛。,40,1,1
不看月亮??,2023/1/7 14:59,"纸人回魂，两个回魂的纸人，都是女性，一个是被强抢来结婚生子的民女，一个是为治弟弟的病被重男轻女的亲生父亲勒死的女儿，两场事件中的凶手是同一个男人。但在故事的流传版本中，明明是父权制被害者的女人又一次被污名化，被构建为荒谬传闻中逞凶的恶人。
电影作为一部中式恐怖片是合格的，但却已难以让我心中生怖。“中式恐怖元素是父权社会对女性的亏待在他们集体潜意识里的投射”，香火、宗祠象征着男性对女性生育能力的觊觎，族谱、牌位、冠姓是男性褫夺女性生育能力的妄念，而所谓的传承建立在盘剥女性之上。与此相关的中式恐怖元素于我而言成为了一场笑话。“我相信被谋杀的人知道罪犯是谁，即便家族共业，仇也算不到我头上”。女性不必惧怕。",40,387,1
王食欲,2023/1/8 0:17,你阿生叔野得很，竟然娶了一个手办。,30,419,1
L.C.,2023/1/6 12:05,十年来看过的国内最好的鬼怪类电影，气氛紧张至极，舍不得快进，每一个转场都有心意。对民俗形制考究，一看就是对史料做了很多研究。服道化更是细节到时代人物发型和服装布料，纸人工艺让我强烈怀疑是找了真正的纸人工艺传承师傅。一边看一边感叹中国鬼怪电影大有可为，以后这个电影就是标杆，拍烂的导演可别再甩锅给广电。激动！感动！,50,150,1
大作人家王書紀,2023/1/6 22:50,talentless,10,24,0
Joe Joel,2023/1/11 22:37,国产恐怖片的出路已经明了，那就是悬疑推理片。故事完整不破碎，演员演技不拉垮，反转真相合情合理。在广电的审核制度下，能做到这个地步，还要什么自行车？,40,331,1
人生路漫漫,2023/1/6 16:38,好一出温情大戏哈,20,76,0
细水儿长流,2023/1/6 16:37,恐怖片最主要的是啥？就是要吓人。但我看了20分钟，一丝也不吓人，剧情拖沓无聊。海报、美工比电影好一千倍。,10,9,0
HarleyQuinn,2023/1/6 12:06,真的很想看真的有鬼的纸人题材恐怖片，就不能满足我下吗,40,218,1
蚂蚁没问题,2023/1/8 21:08,网大只能当网大还是有原因的，都是标准套路，罗生门讲故事，前面吓吓人【好一点的就加点所谓民俗】，到最后逆转成没有鬼全是人在搞事情。乍一看好像还可以，细想想，如果最后真相是这个，那前面装神弄鬼在干嘛？根本没道理，有这个时间，看点好的吧,20,53,0
Morning,2023/1/10 21:30,故事的拼贴感很重，第一个故事和第二个故事的衔接基本上是硬cue，虽然说从画像中发现陈国生，但处理的仍然单薄。由于讲述者是一人所为，而故事的调查者和倾听者与讲述者之间的关系没有架构起来，整个变成一个流程化的东西，大家确实是都知道罗生门，但故事仍然要回归于故事，而非永远在编织结构。这是把可以延伸的桥段彻底得用成了冷冰冰的工具。唯一的亮点是开头的童谣，这也是悬疑片的一个必然要素，可惜本片只用作了氛围背景，而不是去利用叙事，纸人做得很差，这是最要命的，完全没有“纸”的质感，以及和画像一样都制作粗糙，别说风格了。以民俗为背景，没有挖掘出更新的东西，还是重男轻女那一套，稍微研究民俗类的小说和影视就知道，这个主题是背后共同的，不足以支撑作为“结果”，结果陈旧，调查过程简单，作为悬疑故事，这就是一个失败的流水,20,29,0
跳出框的鱼,2023/1/6 11:50,看完还蛮惊喜的。没有卖弄很多的jump scare故意吓人，而是用中式民俗的纸人棺椁做法等元素，为故事讲述营造了不错的氛围感。而且剧本真的好工整，比起一些粗制滥造经常把人物写丢的本子，这部纸人整体观感非常流畅，几番视角相互照应，各种情感元素互相支撑，最后落在抨击封建礼教和愚昧迷信上，是值得一看的,40,216,1
蚊子大人,2023/1/7 22:36,好久没看到这么差的电影了，两星给偶尔还不错的氛围吧，各种俗套的吓人情节，纸人立来立去，商场模特糊上一层纸搬来演了一半…剧情也好差，完全可以猜到接下来的内容…被影评骗了,20,44,0
猫阿水,2023/1/7 21:02,虽然网大都只能有一个光明的结局，但这部戏的气氛用料很足了。纸人果然让人过目难忘……以及，陈紫函怎么变成这个样子了！痛心啊！电影以外的感慨：前两天刚听到一个故事，说请大仙儿帮忙给老人治病，但治不好。大仙儿下不来台，就说你家小孙女怎么怎么有问题，压着老人好不了，得给她破相。于是，亲爹亲自上嘴把小孩下巴啃掉！女孩儿家真的太难了！我不相信那个大仙儿敢说这家孙子有问题，得给孙子破相才能给老人治好。他敢这么提，这家人肯定觉得他是骗子，要害他们家断子绝孙呢！但如果是说孙女有问题，就非常合理，一点儿都没觉得吃亏。,30,228,1
大摔,2023/1/6 17:11,对国产恐怖抱有期待zhe比电影本身更恐怖,20,32,0
木木 木木,2023/1/12 16:13,最后还是全员守护男宝呗,30,198,1
驹光过隙,2023/1/6 20:56,虽然还算是装神弄鬼，但悬疑故事做的还是不错的，前两段故事偏悬疑和诡异一些，后两个故事偏悬疑和亲情一些，虽然很多情节都能猜出来，但也很不错了,30,186,1
俊哲最滈滈贵,2023/1/8 0:00,气氛还可以，国产恐怖片里面算不错的了，恐怖和悬疑比例得当，逻辑还可以，我觉得是应该三星半，单独的半颗星给纸人，扎的真是惟妙惟肖啊，手工真好。,30,114,1
北风其凉,2023/1/8 22:13,放网大里海报算顶流，多视角叙事执行力稳定，纸人道具做得很好看，最重要的一点就是不像大部分网大滥用劣质特效，滤镜造型表演也不至于像大部分国产剧一样令人如坐针毡，也毕竟是网大嘛手法还是比较模板和粗糙，第四个故事没处理好，起码找个身高够的小孩。另外恐怖指数低于《咒》《招魂》之类的可以放心下饭。,30,62,1
谢谢你们的鱼,2023/1/11 11:23,电视剧叙事+恐怖游戏片段还原，制作提升也无法掩盖网大创作本身的问题，看了导演的文章说看到剧本贼激动，那你也真是没有见过好剧本了。,20,6,0
momo,2023/1/12 23:35,女主男主不是情侣很好，虽然没鬼但是氛围蛮很好，而且整个故事还算清晰完整，重男轻女老头被自己的香火杀掉这个剧情我很满意,40,64,1
小李同学,2023/1/6 19:34,刚开始感觉比较吓人，看到中间就是在说封建下的重男轻女，每一节的小故事编的都很不错，总体来说还可以。,30,72,1
"杉小爱|好姑娘,咱们走起来",2023/1/20 21:54,好一个阿生，竟然娶了个手办,20,2,0
牛奶很忙,2023/1/8 17:20,咱们国产网大拍恐怖片的能力，好像已经跟不上拍“没有鬼的恐怖片”的智力了。这部没夹带私货搞隐喻，也没有抄好莱坞经典剧本，根本就拍成反转悬疑片了，有点无聊。但是有一说一，纸人这玩儿真的犯规，不管怎么拍都挺吓人的、、、,20,5,0
阿德,2023/1/8 11:35,真心可以，感觉现在网大营造恐怖氛围这块，从剧情尺度到服化道，都越做越好了，不输院线片。片子里纸人这个道具结合民俗也设计得很好，好几个镜头确实有被吓到。不过最值得称赞的还是结尾的情感反转，值得推荐一波。,40,48,1
漫漫云端,2023/1/11 19:34,"封建迷信以及不信西方医学造成的悲剧
这个弟弟从小能处
还好没被他爹宠成二世祖",30,17,1
张兮兮,2023/1/7 16:42,这部电影区别于近期的其他几部恐怖电影最大的地方，就在于它悬疑线、剧情线与感情线多重线交错叙述着，但是详略有当，与常规的恐怖题材单一恐怖视角描述不同，即使已经变成了鬼魂但是还是带有人的感情。,40,40,1
林木郎,2023/1/7 10:29,推荐，很中式恐怖的故事电影，恐怖气氛很到位，一个故事套着一个故事，但不是为了吓人而吓人,40,34,1
大-燕-威-王,2023/1/25 23:39,电影叙事角度不错，尤其结尾，就值得从四星到四星半了。凡鬼故事，遭殃的大半为女性，尤其是年轻女性和女童——或为胎器性器，或为招弟工具，为男性所祸害。电影安排的“拯救者”角色都是男性，害人魔也都是男性，最有意味的是弟弟为了救姐姐而杀死了父亲。个人觉得，这可能也是当代男性应该去思考的出路——只有“杀死”父辈所持的父quan价值观，才有可能成为一个真正讲人性、讲亲情的新人。,40,7,1
真的好严格?,2023/1/8 12:50,题材真的很不错,40,2,1
обломов,2023/1/19 22:42,转来倒去，只是一个规矩惹下的祸,30,2,1
爱琳,2023/2/2 9:54,有病去医院呀,30,5,1
EAZIN,2023/2/15 21:14,原本三星多，给四星鼓励，的确能完爆所有粗制滥造的垃圾国产恐怖网大，不足的是吓人全靠做噩梦，半小时做了四个噩梦，然后民俗的内容还是太浅了，我其实是冲着民俗来的,40,7,1
朝阳区妻夫木聪,2023/1/28 20:55,观感不及《山村狐妻》，仍然是在对女性的封建残害上做文章，但整个故事太硬拐了，看了不到一半基本猜出了七七八八，类型上更像是推理片了，只是借了一个鬼怪民俗的设定。整体还是能看出用了心的，美术还不错。,20,0,0
申由己,2023/1/18 10:58,就悬疑性和恐怖氛围来讲，已经足够好了。,40,1,1
娃娃爱夏加尔,2023/1/23 21:05,我看哭了 四星鼓励国产恐怖,40,1,1
夏天又快结束了,2023/1/8 11:09,都说西方恐怖是物理攻击，而中式恐怖则是精神攻击，但是我觉得《纸人回魂》跟传统中式恐怖片比，还更多了一份温情与大爱，第一次看恐怖片看感动了，人们所惧怕的鬼，但却是他日日夜夜思念的人，如果有来生，他们一定还会在一起的吧。,40,21,1
不忘,2023/1/7 10:24,氛围营造的很好，真·十足诡异，让人很有看下去的欲望。音乐不错，很应景，代入感很强。纸人做得挺传神。,40,5,1
鬼腳七,2023/1/17 14:01,也不赖，常规水平，就是太穷了，什么戏都乌漆嘛黑的（而且这和民俗也没啥关系，主要还是家庭伦理,30,5,1
孔府小鱼,2023/2/8 17:19,可看，但可看的不多。,20,0,0
LeungChanXXX,2023/1/25 20:58,故事完成度还行，民俗元素较为丰富，但网大质感还是很让人出戏（配乐没完没了）。,0,3,0
pinthewind,2023/1/17 20:50,服化道质感还可以，不算烂剧。几个故事环环相套有点小巧思。但吓人的套路还是太公式化了。疯子那个故事，有点看《三更》（黎明单元）的感觉。韩栋状态不错，比近年电视剧看着更瘦了显更年轻了。和陈紫涵两人演技中规中矩吧。,30,5,1
李十久,2023/1/6 11:47,恐怖片的精髓主要就是2个，一个是恐怖，一个是内容，至于鬼怪，从来不应该是重点，因为人类的恐惧来源于未知，而鬼怪只是未知的一种而已。这部片子完全达到了我对恐怖片的定义，因此我给5星。,50,118,1
爱笑男孩杰乌索,2023/1/11 0:06,"三个不同视角的罗生门小故事，再加上结尾的反转，倒也是做到了有头有尾。结尾也做到了出乎意料，并也符合了逻辑。
这准确来说也不是鬼片，是没有鬼的悬疑恐怖片，一切都是人在装神弄鬼罢了，这也是因为众所周知的审核，没办法的事。
虽然明显没有《兴安岭猎人传说》刺激，但是绝对强于台湾省这几年的《咒》《女鬼桥》。",30,10,1
悠公子,2023/1/6 19:47,感觉《纸人回魂》这部网大在情感层面的塑造更成功一些，前半部分的恐怖元素更像是为了后半段的剧情反转铺垫，比较成功的拍摄手法和叙事节奏，看到最后几乎没什么尿点，不输院线。,40,11,1
十八过后,2023/3/11 22:08,"你讲中式恐怖 讲封建糟粕 讲重男轻女 ok 你写乔安被自己的“香火”杀掉 好喜欢这个点 棒 但是为什么姐姐隐姓埋名是为了保护男宝 编造出那些乱七八糟的故事也是为了保护男宝 我真是??????
剧情发展还挺剧本杀 但还是有些地方没能讲清楚 三颗星给前面那些个很好的点 以及阿生这个演员演技好好！另外希望陈紫函可以接点更好的作品 她不应该局限于此…????",30,5,1
??,2023/1/6 11:11,晓看天色暮看云，行也思君坐也思君,50,62,1
番茄加糖,2023/1/6 23:06,"居然有国产恐怖片做到了故事完整，逻辑在线，人物立得住。
而我更惊讶的是，这导演之前的作品最高4.7",30,4,1
Panda的影音,2023/1/30 23:04,2023.01.26：《纸人回魂》作为国产惊悚恐怖片而言，于我是有些惊喜的，个人好感度胜过《中邪》，不过影片本身还是没能博得我的喜欢。,30,1,1
SundanceKid??,2023/1/11 20:47,至少确实有恐怖元素，东亚文化里有那么多女鬼，那么多怨恨得不到声张,20,3,0
壹安2,2023/3/19 23:09,整体都很棒的网大，特别情感的部分非常细腻，多一星鼓励！只是取材「中式恐怖」，半路有些跑偏，如果做到更极致会更好！,40,0,1
茶杯里的猫。,2023/1/10 3:53,前3分之一的民俗故事拍的不错。不过秉承着建国不能成精的原则，后面就是个比较感人的扶弟魔的故事。里面江南小曲还挺好听。,30,5,1
肆食二,2023/1/10 14:55,看的上一部中国恐怖片也是用错误叙事来构造悬疑感，感觉是惯用特色手法了。插曲非常符合意境，整体感觉不错。,40,3,1
乌鸦火堂,2023/1/9 14:11,"还不错，跟去年的《山村狐妻》类似（应该是同一团队的作品）。3个小故事+最后反转（3+1格式），但这次不是同一件事的“罗生门”，而是同一件事不同角度、不同当事人的回溯，有点类似《刺杀据点》。所以本片不算分段式（但只有一个讲述人，编编故事的动机过于明显，这一点不如《山村狐妻》）。

同类作品，优势在于代入感极强，劣势就是越往后越没底气，本片也不例外。开场和第一个故事《纸童》相当精彩，民俗氛围+场景绝对是鬼片级效果；随后《纸妻》就开始过渡了，一半灵异一半情感，最后《纸祭》解密，走悬疑+亲情路线，但有点泄气了，也没辙，审查就这样。

电影服化道非常赞，虽然最后该怎么演都是约定俗成了，但起码把该有的都能做到极致，最起码前半段非常赞，希望同类作品可以再接再厉。",30,2,1
木易,2023/1/17 21:12,原来是部悬疑片,30,3,1
海边的曼彻斯特,2023/1/25 14:46,打着恐怖片的幌子的悬疑片，要是是真恐怖片就完美了,20,1,0
深夜的阿斯伯格,2023/1/24 9:39,爱奇艺的《兴安岭》《阴阳镇》《狐妻》都是一个套路的假鬼真恶人，鬼故事片段都采用罗生门的叙述，似乎探索到了国内鬼片的拍法，而且还能适用，真的让人啼笑皆非。,30,1,1
夏日的小西瓜,2023/2/6 23:35,3.3星。重男轻女愚昧至极。,30,0,1
迷蟲朋克,2023/1/15 22:11,近几年国内恐影和游戏都会带点纸人元素，看多了惊悚程度大减之后就是盯着纸人看巧思和工艺，这部是典型的制作精良，剧本工整，研究过其他作品把恐影那些雷点都悄悄避开（的同时还能升华到咱老百姓最爱看的温情上去）的集大成之作。看到中间讲故事又是封建重男轻女那套我真的狂翻白眼，差点阳痿......诶嘿？最后几个恶俗的地方临门一脚又给拉回来了，很有良心。看了导演自述，非常年轻真诚，有开拓性，给四星鼓励！但我个人认为恐影的主题不能依赖（常规的）温情，它需要有跳跃性，有意外才能让观众记住。就好比评论里大家也中规中矩在点评，但基本没有抛梗，恐影的灵魂就是一连串可以单拎出来的jumpscare，不然很快会被埋没，在记忆里变成一部尚好的民俗片。,40,2,1
苏乏,2023/1/17 18:40,蛮好，真的，做得结实,0,0,0
Mallory,2023/1/12 0:12,？？？这么直给的剧情？？？,0,4,0
超cute侠,2023/1/26 13:50,整体完成度还可以，不管是叙事结构，还是吊诡氛围，就是细节粗糙了一些。这种民间闹鬼故事最后无一例外都是指向黑暗人性，就看创作者叙事能力如何了，本片利用女主讲的三个故事来混淆虚实，最后男主补充的故事完成反转和身份揭晓，没有太大的逻辑漏洞，在网大里算中上水平了。,30,0,1
多多洛,2023/1/11 21:37,"作为网大民俗电影来观看，还是有点意思的。分段式的讲故事，角度不同，故事不同，可真相只有一个。道具、灯光、镜头、配乐考究，可以看得出制作用心。气氛烘托也算到位。恐怖题材拍来不容易，还要什么自行车。
台湾民俗恐怖片或者说恐怖片走民俗路线，《送肉粽》、《盂兰神功》等还是挺有味道又有展示民俗的作用和卖点，《咒》就不用说了，小众、宗教又太那个。民俗特色没落的现今，不讨巧的恐怖片题材加入民俗，做精细，刨去过审，或许还是有看点的。",30,1,1
牛油果豆,2023/3/21 23:58,纯靠回忆叙事，但纸人真TM挺吓人。,30,0,1
恋丶你灬,2023/1/18 23:39,剧情较完整，但并没什么吸引眼球的地方,40,0,1
宅拾叁,2023/1/14 11:06,网大竟然能在审核框架下做出这么一部恐怖电影，真的是惊喜。+1鼓励。,40,2,1
souvent,2023/1/14 21:57,我们的恐怖片，即使是网大，也必须全部有科学解释并且高举破除封建迷信的旗。流畅但粗糙简陋，娱乐性有一些但不多。,20,1,0
虎虎生刺,2023/1/12 19:35,镜头语言还可以…不过看这种国产民俗恐惧电影永远可以安心…因为压根没有鬼，结尾大家一起包饺砸…,30,4,1
66号公路灰狗,2023/1/7 12:56,阿生和小莲的情感线很虐，“重逢”这一段让人看哭了，一片痴情真是好让人心疼，小莲的这个纸人也算是他的精神寄托了吧。后续衔接的转场让人意想不到，前后剧情很好地连结了，故事的完成度很高。,50,6,1
行走在孤独星球,2023/1/9 13:35,居然很用心！,30,4,1
薛同,2023/2/18 23:50,也就天涯鬼话里那种普普通通的故事情节，恐怖氛围无感，特效太差劲，不过已经优于很多同类型网大了,30,0,1
奥敦,2023/1/10 9:37,【D+】恐怖感在「纸婚」故事中段以后就几乎已经消失殆尽了，而在此之前的恐怖桥段也是异常低级无聊，跟那些三四分的国产恐怖片并没有明显区别。剧情及其结构上下了些功夫，但前两个故事通过叙诡进行误导并添加惊吓，故事间并没有真实的环环相扣的联系，真相与叙述的大量出入不免让人有被糊弄和欺骗的感觉。更灾难的是，作为重点之一的感情戏拍得比较尴尬，角色间的情感没有太多的孕育和展现，这也导致最后选择的动机非常没有信服力。,20,2,0
CobraCB,2023/2/20 17:55,尽管仍然算不上有多恐怖，但起码制作水平和诚意上来了。,30,4,1
祭司（Ojas）,2023/2/11 12:31,调色师和导演是懂中式恐怖的。剧本（除了结尾和一些虚构点），配乐，音乐，色调，布景，小道具。这剧组拍灵异文也是完全可以的（能想起来一大串文名）。中日韩的故事里充满被残害的女鬼和被剥夺了名字的“女鬼”们，鬼魂是愧疚机制，然而。看到一些爱情线里“下辈子还想和你做夫妻”这种梗都觉得理解不了，正常的回路不应该是“下辈子不来这种宇宙”吗,30,0,1
居无间,2023/2/9 19:20,值得鼓励一下。结合这部，也能看出如今国产恐怖片的制作套路了：以民俗制造惊悚氛围+用视角拼贴完成故事+反转后加一些现实批判。而到了最后，恐怖片基本都变成了悬疑片。,30,0,1
雨中散步,2023/1/23 22:07,剧本还是比较扎实，氛围也挺好，但对于恐怖片爱好者来说还是过于温情~6.6,30,0,1
猫小蓟,2023/1/11 16:55,很不明白，一个电影条目能把编剧导演乃至制片人写的那么全乎，为什么就不能把演员表尤其是小演员添加齐全了？？这就是所谓对电影和剧组人员的认真和尊重吗？另，说这个纸人很传统工艺好的，你这辈子见过纸扎人吗？？？？纸人照着活人做，不点睛为了思念？你当你做兵马俑呢？自己编的民俗算什么民俗,20,4,0
秦奋,2023/1/24 18:37,"6.5/10 《纸人回魂》借民俗恐怖的主题，展现父权体质和封建社会对女性的荼毒与迫害，以及底层人物们在压迫下散发出的人性微光。

细节丰富的纸扎道具，风格融洽的画面与色彩氛围，一些运镜和视听语言，以及仿罗生门式的故事结构等都让人惊喜，“月照双影，雨夜红妆”，片尾曲《相依》非常动人。

电影的不足之处也相对明显，恐怖和悬疑氛围刻画积弱，几乎全部的恐怖段落都源自于“梦”，以至于电影的中后程，故事风格从“民俗恐怖”转向了“本格推理”，但线性且固定的叙事模式（讲故事），使得剧情走向可以被轻易预测，再次失去推理真相的爽感，如果能处理好这一点，整个故事或许会更加完整丰富和立体，成为一部民俗恐怖题材的佳作。",30,0,1
Gore赞,2023/1/8 18:56,虽然是恐怖片，但被阿生和小莲这对苦命鸳鸯感动到，哪怕是无悲无喜的纸妻，也是阿生对爱人最后一点的寄托，所以阿生不是疯了，只是他的苦无处宣泄，他的爱无处释放，只能在纸人身上去找到存在的意义。,40,7,1
没有主子很快乐,2023/1/22 19:18,"虽然因为种种限制中国恐怖片普遍比较差，但也不能闭着眼睛吹这种作品啊！
不说有鬼没鬼的问题，这剧本还不是普普通通网大水平，各种故弄玄虚为了反转而反转，也不讲逻辑，加点民俗桥段，再加点当前热门的女性话题，谴责一下重男轻女什么的，就这就能吹上天啊？还十年一遇？吹的人拜托看点好的吧……不能因为试卷太难就把40分的作品硬吹成80分啊！",20,0,0
??丧甜治多心,2023/1/24 16:26,能看 但是没必要。写剧本杀的体验更好,30,1,1
青鱼,2023/1/9 11:30,"确实还不错
又是山村狐妻那种罗生门式的结构，只是没那个那么深刻没那个那么流畅。
但是前半段的氛围真心爱了，那个童瑶很有恐怖童谣的味儿，之后也有好几段歌也都很不错，很贴剧情。而且几个人物的反转虽然很明显很好猜，但是也挺精彩的。只是这样的剧情模式，看多了真的好厌烦好套路。
但是这个锅可能得光腚背，事实证明，比如山村狐妻，比如这部，要不是光腚不许有鬼，其实都可以拍得很好看！现在已经拍得很恐怖很喜欢了，要是没有光腚规定不许有鬼，估计还可以撒得更欢，拍得更牛掰！
恐怖片爱好者表示，光腚，我恨死你了！是你们让中国恐怖片绝迹了！所有的恐怖都必须变成悬疑，无语！",30,7,1
1w.,2023/1/11 0:14,有进步的 6.5/10,30,1,1
玉木大河,2023/1/20 0:40,感觉这故事讲得挺可以的啊，挺用心的了。虽然后期配音有点难受，其他都还不错。,30,0,1
杨零度,2023/1/13 21:49,有形式，有剧本，台词和叙事还是粗糙的。大家看过周末版的王刚讲故事吗？,30,0,1
Nemooo,2023/1/8 19:54,遇事不决，女性祭天是吧？,30,6,1
清泉石上流,2023/1/25 14:27,剧情的推进逻辑薄弱的让人很无奈，一见面就倒豆子一骨碌全说了。但，还是可以一看的。,30,7,1
喷火国王小怪兽,2023/1/22 15:48,是灵魂摆渡有剩的没拍的一集给拍了？,30,0,1
伊兰月,2023/1/7 19:45,国产恐怖片还是没让我“失望”，披着恐怖的外衣讲亲情故事，白白浪费我的期待。,30,5,1
Mr.杨,2023/1/11 23:05,现在中国有很多恐怖题材的网大电影，虽然没有鬼，但却能将故事讲得很精彩，这片子看到最后还有一些感动呢。,40,3,1
Krizz觀影殿,2023/2/19 22:14,這部電影給人的感覺就特別像紙人沒有點睛，骨架什麼的都有，就是缺了靈魂。導演一定是紙嫁衣遊戲的鐵粉，這故事裡這些紙人恐怖元素可太紙嫁衣了，特別是第二個故事加上那個配樂，完全就是《紙嫁衣》的感覺了吧。但是這部電影的恐怖感都還不如遊戲，我仔細想了一下到底是哪裡有問題。首先這部電影只有恐怖點沒有恐怖的氛圍，可以說除了開頭那幾分鐘勉強有點感覺之外，之後就徹底變成了一個劇情片的氛圍，找不到恐怖感了，而這部電影的驚嚇點也都讓我覺得有點不太對，驚嚇點是靠畫面和音效結合才能達到效果，但是電影裡好像每次都有個0.5秒的延遲一樣，就感覺每個點都不太准不太到位。然後故事的話基本上就是用了《山村狐妻》的架構和拍恐怖片的方法，但是最後真的俗吐了，知道了姐姐是誰，真的明眼人也知道弟弟是誰了吧，還拿這個做最終反轉，太刻意了,20,0,0
刀叢中的小詩,2023/2/5 23:09,《纸人回魂》——走近科学之民俗版。阿生叔娶了手办，总让人想起多年前看过的《充气娃娃之恋》。,30,0,1
