用户名,评论时间,评论内容,评分,赞同数,情感
行动怎么那么难,2023/4/29 21:13,"通过庭审将整个故事分割成几部分，再每部分进行倒序，展现检察官和警方寻找证据的经过，还原真相，很新颖，逻辑在线。
检察官寻找真相，勇于和黑恶势力作斗争，不畏强权，让我印象深刻。坚守正义不是伟光正的口号，而是一种选择，这背后可能会失去生命。虽然影片没有着重刻画检察官的选择，但不做选择更能说明其坚定。
张有成检察官和罪犯的追躲看得很过瘾。
各位演员演技都很优秀，不掉线。
哈哈哈要感叹一下黄景瑜好帅，宽肩窄腰。和王千源老师饰演的检察官的每次出现都是享受，两位硬汉，身材很好[哈哈][哈哈][哈哈]制服控的福利。
个人觉得，搞笑部分可以提速，拉高欢快节奏；最后提张有成检察官搜寻的证据时，也可以再拔高一下。
有人觉得情感线多余，但我觉得刚刚好。
最后，是值得二刷再回味一下的电影",50,12,1
常青,2023/4/29 10:02,黄景瑜不愧是我的体制内男友，谁不爱看他在内娱服兵役啊！这次饰演检察官，一出场就一身正气，真的太帅了！和白百何演的律师在法庭上唇枪舌战，简直不要太精彩！万万没想到黄景瑜和白百何竟然有一些爱情线，黄景瑜直球告白给我笑发财了，还有点子好嗑是怎么回事！,40,29,1
??????????????,2023/4/29 21:30,【剧透】算是超出预期，和［毒舌律师］差不多水准，但存在几个问题。1是整体抽丝剥茧偏严肃悬疑，但加入爱情线和喜剧元素，混合得不够好。2是挖出市长boss后，调查过程可进一步铺开，以增加影片深度。,20,4,0
西南季风,2023/4/29 19:58,自己脸盲确实严重了，王丽坤和白百何在影片里有时会分不清,40,1,1
为了忘却的纪念,2023/5/1 13:46,剧情？人物？表演？对白？要啥没啥。麦导你被绑架了吗？不如去看《守护解放西4番外》,10,7,0
Bryan·Mai,2023/5/1 22:59,感觉看了部TVB电视剧总集篇，字幕字体像word文档的默认设置，配乐和画面走不到一起，视听设计、电影语言几乎没有。台词感觉是粤语放到翻译软件里面转录出来，完全不是大陆人日常口语化表达的feel。或者这么说吧，白百何＝陈法拉、黄景瑜＝张继聪、王千源＝古天乐、冯绍峰＝林家栋、王丽坤＝林嘉欣，把台词换成你记忆里港剧的样子，或许突然间就毫无违和感了（笑）。,20,2,0
AL Rorschach,2023/4/29 16:08,真相原来就是越挖越多的，情节设定也非常的精彩，值得反复推敲。,40,11,1
鱼罐头,2023/4/30 0:07,黄景瑜能不能牢牢的把制服焊在身上，看得我都想去考公当检察官了。,40,8,1
jxw611,2023/4/29 20:39,好于廉政风云，初期庭审戏拍的很不错，十分针锋相对。缺陷还是麦兆辉的局限性，气质上还是太港片了，比方说岳云鹏的电脑天才设定（直接机械降神），反派直接在闹市开车撞检察官诸如此类的。,30,7,1
Daisy,2023/4/30 17:18,人性是有黑暗一面的，你把黑暗的一面展现他人，反之会有更黑暗的人性展现于你,40,4,1
ZOE1412,2023/4/29 13:35,透过影片让我们了解了现实中检察机关工作的缩影，呜呜~检察官们真的是好样的,50,8,1
芦苇花,2023/4/29 0:30,悬疑向电影，幽默和爱情戏份也做的不错，有一张票买到三部片的感觉，整体性和完成度四星。选择障碍的话这部男女咸宜，不出错。黄景瑜演技有进步。,40,45,1
Leon·Yang,2023/4/30 22:23,电影从检察官的视角向大众显现了罪案的公诉过程，以新颖的视角，让人们了解了案件,40,10,1
吃菜不吃呱,2023/4/29 14:44,挺喜欢包贝尔演得坏蛋 除此之外 没有了,20,9,0
小楼一夜听春雨,2023/4/30 18:53,很喜欢黄景瑜，白百何，王丽坤在里面的表演，电影剧情悬疑节奏扣人心弦，检察官的正义表现的淋漓尽致,40,3,1
开过心的开心,2023/4/30 14:20,王丽坤这贱人的还能播？,0,3,0
艾米莉,2023/5/6 12:22,请个合格的编剧这么难么,20,5,0
杜小德,2023/4/29 12:08,看《检查风云》，无论是在荧幕中还是现场互动，黄景瑜的声线就从来没有高起来过，一直处于一种……十分低沉的调上，也是很神奇了，剧情悬疑感设置的还不错，看着很带感。就是检察官的身手看着甚至比刑警都厉害，也是有些厉害的离谱,40,14,1
胡桃树,2023/4/29 12:15,电影在处理案中案中还牵扯出了盗墓元素，不仅丰富了情节，增加了人物的复杂性，也令电影看点十足。,40,11,1
井戒,2023/4/30 16:48,人生第一个小目标完成。其他的，尽人事，听天命。,0,0,0
陈春先,2023/4/30 21:36,最近标记的两星电影有点多了。我怀疑这是一部AI生成的电影。,20,4,0
阿西,2023/4/29 12:16,或许这部电影想告诉我们的是，正义永远不会迟到，而罪恶永远会被消除吧,40,7,1
摩羯座的猫,2023/5/7 21:51,形式大过于故事,10,1,0
困在坚果壳里,2023/4/29 16:57,在破解案件和法院审理的整个过程中，也是给我们展现了一场很精彩的表演,40,0,1
woshihta,2023/4/30 17:54,一直在关注剧情的本身，没有花里胡哨的其他镜头，就是走剧情,40,1,1
突然粉碎,2023/4/29 15:34,无力吐槽，坏人要么太外露要么藏得深，想发一些骨科疯的可以看看，热带??都演了检察官cp粉有福了,20,5,0
2666,2023/4/29 11:37,之前看警匪片比较多，一直不太理解检察官和警察的区别，看完电影就完全明白了！黄景瑜演的检察官和白百何演的律师在开庭的时候针锋相对，剑拔弩张真的好刺激，跟着都紧张起来了！但不知道是因为题材原因还是时长受限，感觉冯绍峰这个角色的结局有些仓促了！不过整体还是非常值得进电影院一看的！,40,10,1
mayu2862,2023/4/30 23:11,这么说吧，影片从剧情的走向、到氛围的拿捏都是近年来数一数二的呈现啊。,50,6,1
哆啦,2023/4/29 14:52,赵公子这回不买单了，直接成夜总会老板了，又是一个疯批角色,40,3,1
Roger颜,2023/4/30 12:12,校园贷引发的社会痛点，每个人的能体会到其中的真实感,40,2,1
小寒,2023/4/29 14:19,影像还原和再一次创作之后，展现是真的更让人觉得惊心动魄,40,2,1
白色条纹,2023/5/2 17:15,毫无质感。,20,2,0
璐尔北,2023/4/29 19:03,能够看到非常明显的港片制作风格，也能感受到相比前几年的水土不服，当下香港团队与内地演员的更好磨合。不过可能由于题材的限制，总感觉剧情发挥远远不够，节奏也相对缓慢，尤其是王千源慢悠悠的酱油式表演挺出戏。,30,2,1
毒舌影评,2023/5/3 23:33,犯罪案情完全不吸引人，压根没什么精彩的悬念设计，节奏感也十分松弛和拖沓，整部影片的剧情仿佛就是硬凑出来的，还有各种尴尬的情感戏，简直让人看得从头无聊到尾啊！,10,3,0
Ruby,2023/5/1 12:05,网大没有必要上电影院,10,12,0
NGMINGKWAN,2023/4/29 16:21,黄景瑜和王千源搭配起来化学反应还是有的。,30,4,1
随风,2023/5/1 12:22,网片,10,5,0
再也不嗑了,2023/4/29 16:40,看到法庭对峙的时候真的一下子气氛就出来了，好好看,40,2,1
1900,2023/4/29 16:52,听说是根据真实故事改编的，难怪在观影的过程中这么的有代入感，太精彩了。,40,2,1
我回来啦,2023/4/29 9:55,两分是给黄景瑜的，他就很适合这种类型的角色，不过他演隔壁王一博那个电影会更好，那个题材挺好，被王一博演烂了很可惜,20,9,0
多看电影爱电影,2023/4/30 21:28,很好看，麦兆辉导演保持了一贯港片的水准风格！,50,2,1
铁公鸡动画,2023/5/9 14:17,从电影而言是一部类型化的电影，从真实而言，臆想大于真实,30,0,1
卡夫卡的小屋,2023/4/29 21:06,全程大气都不敢喘，电影的精彩程度真的不用多说。,40,4,1
午眠羊,2023/4/30 14:23,剧情好看，好评推荐,40,1,1
Banana,2023/4/29 12:22,不知道是不是我预期定的太低了，看完竟然感觉故事意外还可以，剧情细节基本都有也都合理，黄景瑜和王千源两个人搭戏是有化学反应的，还不错。另外电影港风很重，不论是镜头还是声光，都很港风,30,0,1
小军师,2023/4/30 12:38,叙事很完整严谨，没有卖弄玄虚，故意恐怖化镜头，节奏也张弛有度,40,1,1
GAKI,2023/4/29 16:23,一言难尽，如坐针毡，电影院里睡觉的，打游戏的，刷手机的比比皆是。用港片的风格套用大陆的演员，怎么看怎么别扭。,20,6,0
洪山热巴????o·,2023/4/29 16:42,电影开场以及前期的节奏非常快，完全不会拖沓，属于直接“开门见山”,40,3,1
豆瓣天后董小姐,2023/4/29 9:19,从女教授对恶行累累的奸商的控诉开始，从一起强奸案，引出故意杀人案和另一起埋藏数十年的旧案。其中又穿插着人物之间的感情连接。电影从检察官的视角出发，黄景瑜饰演的检察官和白百何饰演的辩护律师在法庭上激烈交锋，王丽坤饰演的嫌疑人却在庭审过程中始终保持沉默，跟随镜头从细节处抽丝剥茧，还原真相。王千源和包贝尔在片中成为了搞笑担当，恰如其分的幽默氛围缓解了悬疑电影带来的紧张感，极大的舒缓观众的情绪。,40,19,1
时光Serene,2023/4/29 9:16,片中一个似扫地僧般的天才人物说他想成为和我一样的工作，但说实话，我还挺想成为片中的李睿和童雨辰的。作为中国第一部新时代检察官视角罪案公诉电影，主人公们纠察根据2020年~202年被盗的帝后级哀册等珍贵文物被盗的真实案例改编的大案，在正邪对峙中毫不退让，以血肉之躯筑长城，践行理想信念，只为一个真相。我还很羡慕他们有那么多真挚的同伴，一起拨云见日，伸张正义。,40,14,1
八阵怜,2023/4/30 21:46,法庭上的针锋相对，让庭辩愈发紧张刺激；逐渐浮现的犯罪证据，也使案情环环相扣，更加扑朔迷离…,40,1,1
我喜欢啊,2023/5/1 13:27,今年五一档烂片集齐了,10,5,0
返三,2023/4/29 16:35,演员熟人局。黄哥在公检法的角色，永远在酒吧卧底装醉，永远被栽赃陷害停职。,30,0,1
飞天小蜥蜴,2023/4/29 22:40,刚开始还以为陈鑫就是最大的反派，没想到还有神秘的第3人和终极大boss,40,2,1
vickey,2023/4/30 22:50,有点尴尬，以为会是烧脑的悬疑片，没想到破案如此顺利，保护伞一点阻力都没有。,30,0,1
北茴,2023/4/29 16:16,0,40,5,1
徐青杳,2023/4/29 19:36,黄景瑜这次的角色确实拿捏得还挺棒的，尤其是眼神部分,40,0,1
盲盲黑夜漫游,2023/4/29 19:00,第一次看到视觉这么清晰的探案题材。,40,3,1
正义B胜,2023/4/29 23:53,故事太简单了，而且到底要表达啥呢？,10,2,0
VioletRhythm,2023/4/29 9:48,单说案情梳理得还算清晰，面面俱到，剧情比较抓心，黄景瑜和白百何两个人也演出了公诉人和辩护人双方的立场，相爱相杀的这一对还挺有化学反应的。,40,17,1
Poppy,2023/4/29 16:15,剧本单薄有点虎头蛇尾高举轻落，景瑜台词有进步一星鼓励?,40,3,1
小艮,2023/4/29 9:22,有些出乎意料，本来以为是扫黑性质的片子，没想到其中还融入了校园贷、网络舆论等当下热点议题，甚至还有盗墓等案中案，细节线索不断，还有意料之外的反转，真的烧脑又上头！黄景瑜、白百何的爱情线只是点缀，女强男弱的CP感也有，倒是让王千源这个前辈当电灯泡莫名好笑。,40,20,1
默默(暴富版),2023/4/29 22:16,居然是以检察官的视角来讲述故事，确实很新鲜。,40,4,1
黑白森林,2023/4/30 9:38,一直都知道背后的boss不简单，但是没想到居然会迎来这样的高能反转。,40,2,1
徐乐乐爱旅行,2023/4/29 16:18,无间道的导演，之前就对这部作品充满了期待了，确实不错。,50,7,1
逸动控股,2023/4/29 19:27,我超级喜欢的导演，这次的拍摄角度很棒。,50,5,1
叶赫那拉,2023/4/30 22:24,为什么豆瓣强制打一星,10,2,0
畏惧古神之血,2023/5/1 0:26,女性角色很生动，不仅只是被展示痛苦的受害者，或者是作为“蛇蝎妖女”的嫌疑人,40,2,1
不许没未来,2023/5/1 12:59,包贝尔真的很会演坏人，他这个角色太出彩了！,40,2,1
夜空中的缪斯,2023/5/1 0:17,"很正常的悬疑片
风格很像中国机长，烈火英雄，断桥",30,0,1
禁止犯蠢小螂君,2023/4/29 18:31,不太可。剧情很莫名其妙，怎么的就扯上盗墓了，真的很扯，看的时候满脸问号。主要是很小成本的感觉，每个转场都很生硬，明星杂汇在一起的感觉，男女主没有cp感，所有的悬念也很无聊让人没有兴趣。,20,6,0
╰堇花°凋零时?°,2023/5/1 15:55,最近迷上了检察官，就来看看这部电影。预告片还行，内容嘛。呵呵……。岳云鹏这个角色来干嘛的？天才？演的二傻子是吧？说一下这个结构。乱七八糟。倒叙也好。插叙也好，哪怕你像记忆碎片倒着拼接。都没问题。但这倒叙给你整得没有一点逻辑。在法庭上，检察官与律师针锋相对。然后检察官开始讲整个故事的来龙去脉，就是倒叙。我不明白了。在座的各位没了解案情？需要你在这儿罗里吧嗦？各种人物塑造支离破碎。台词之无力。被害人自杀了。检察官一点事都没有。没有张力，没有紧张的氛围，没有情绪情感的拓展。后面弟弟莫名其妙杀哥哥。莫名其妙自杀，完全没搞懂什么心理，铺垫不够乱来？胡少峰在那儿歇斯底里发疯真莫名其妙的，没铺垫啊。你什么心理变化我知道啊？检察官助手事务官呢？最好笑的是女主砸鱼缸玻璃发现盗墓证据，真是巧合他妈给巧合开门,10,9,0
顾俏乜,2023/4/29 10:31,各位演员演技在线，对于角色的分寸感也是拿捏的刚刚好，哪怕是戏份很少的客串演员，比如冯绍峰和小岳岳。,40,11,1
沈唐,2023/4/29 23:16,白百何多演点儿戏吧。,40,3,1
沧海一小生,2023/4/30 20:35,非常好看，剧情张弛有度、丝丝入扣，演员们的表演惊喜连连、对手戏也是着实吸引人！,50,6,1
多冰美式,2023/4/29 17:27,听说是真人案件改变之后，瞬间都有点毛骨悚然了。,40,4,1
买鱼回来的糖,2023/4/29 17:03,喜欢这样清晰的案件表达，思路非常的清晰。,40,2,1
我不吃豆瓣酱,2023/4/29 15:09,华表百花影后可不是白拿的，白百何的演技真不是盖的，好看,40,3,1
肆捕像,2023/4/30 22:57,扫黑除恶，终于让贪婪的人付出了应有代价，正义永存，真相永远不会被掩盖,40,3,1
shun,2023/5/2 17:07,有点简单有点尴尬，以上,30,0,1
国士无双,2023/4/29 9:41,夸一下影片的配乐，在剧情的发展过程中，几次紧张的节奏再加上音乐的渲染更加的衬托了剧情的紧张感。,40,16,1
mancy珉,2023/4/29 23:18,看片名以为是什么扫黑除恶的电影，结果是因为一场盗墓引发的血案？？？黄景瑜白百何的感情戏可有可无，推动案件关键的岳云鹏客串也跟着部片子画风不符。更好笑的是，我们这场本来是明星映后见面会，结果被取消了！被取消了也就算了！一个电话都没有！,20,3,0
罗里吧嗦,2023/4/30 14:18,剪辑风格挺特别的，尤其前半部分，从法庭戏与案情的交叉剪辑配以风格诡谲的音乐，一路追逐攀咬到真相的最终揭露，配着bgm超级紧张,50,4,1
你猜我是谁,2023/4/29 17:07,我觉得电影题材挺让人共情的，通过校园贷还有近年来比较敏感的女性犯罪题材来切入，让人看的很过瘾,40,5,1
云之东,2023/4/30 17:01,"完美放大了导演麦兆辉上部作品《廉政风云》的所有缺点，我真是奇怪麦兆辉与庄文强合作的电影作品里他的名字都排在庄文强前面，但是当两个人解体时，庄文强的作品质量比麦兆辉就好像王家卫比王晶。

黄景瑜作偶像剧男主可以，作电影男主真是压不住戏啊，有一种衬托出每一位与他有对手戏的演员的演技都还不错的超能力。白百何的戏份连友情主演都谈不上，只能说友情客串。",10,13,0
scaryzion,2023/4/29 19:33,很合格了，前面100分钟,40,3,1
有志向的三流,2023/5/4 20:38,能说什么呢？大陆悬疑律政片接近于毫无希望。,10,2,0
东东,2023/5/2 1:22,大材小用了，兼顾得太多，两头都没排好，法庭戏份中夹杂着司法行政过程，又在司法行政过程中加入黄景瑜和白百合的爱情戏份。还好这是麦兆辉导演的电影，这要是换一个导演大概率就成烂片了。故事围绕哀册展开，考古学教授与二十年前的盗墓贼搭建纠葛，解开二十年前的过失杀人与盗墓行为。一步步解开真相，解开隐藏了二十多年的秘密。包贝尔的演技真的太加分了，另一位演员岳云鹏的戏份或多或少有点多余了。,40,3,1
被和谐惹,2023/4/29 9:47,剧情还是蛮紧凑的，不会让人坐立难安。黄景瑜的检察官是典型的理想型，一身正气，李睿很适合他来演，给人感觉睿智沉稳，有安全感，穿上制服整个人的气质都不一样了。,40,18,1
李玄,2023/4/29 18:46,盲猜5.5-5.7分，开分再改,10,4,0
温岭阿浪,2023/4/29 12:21,"电影的名字是真的很无聊，不过实际看过还算不错。本片的一大亮点在于紧凑。片中涉及支线及人物较多，但都处理的井井有条，且叙事连贯，每当出现剧情转折时，叙事都较为快捷而不拖沓。
此外，一些生活片段也都处理得不错，如黄景瑜和白百何台上针锋相对，台下又恩爱有加，告白时运用的专业术语也显得有几分可爱。
本片涉及到扫黑除恶、高利贷、性侵、辩论、悬疑、考古等多个母题，却又有条不紊。算是将主旋律与商业片的观赏性结合得相当巧妙了。",40,11,1
方圆几里都是你,2023/4/30 20:32,这本跟开玩笑似的 然后能看出来跟导演的《听风者》一个风格,30,0,1
麦童,2023/5/10 2:23,以前这种电影是用来洗钱，现在这种电影是花钱拍来做什么，操观众？,10,2,0
反感南朝鲜,2023/5/2 18:37,黑白合还有恶心人多久？为什么国内对劣迹艺人包容度这么高？为什么一个人渣还能继续偶像之路？恶臭,10,3,0
石头星,2023/4/29 23:20,20230429 演员们功力都不错，正派反派每个角色都很有自己的特点和风格。黄景瑜穿制服确实合适，身板笔直。影片从检察官调查角度还原了案中案的真相，很完整地讲了一个故事，逻辑通顺，还带着一点风趣。,50,8,1
最美人间富贵花,2023/5/1 9:56,一进电影院很快沉浸到情节之中，真相在迷雾重重中逐渐浮出水面，特别抓马,40,8,1
自然醒Rita,2023/5/5 15:30,扫黑和盗墓，太杂糅了…,30,0,1
尧,2023/5/2 18:12,弱智一般的剧情 连我旁边座的老太太都看出剧情走向了 真是够了,20,5,0
万乐,2023/4/30 15:14,受题材所限放低期待，结果意外地不错，虽然全片烈度不足也有严重的后期配音嘴型不同步问题，可别情节也有待推敲之处，但麦兆辉导演运用娴熟的插叙倒叙的讲故事技法，扎实多重反转的案中案案外案的剧本设置，节奏流畅视听语言丰富的电影语言成功演绎了一出律师检察官针锋相对，只为探寻真相的类港片风格的动人犯罪刑侦故事，冯绍峰与王丽坤的角色令人惊喜，值得推荐。,40,4,1
mmmmmmmi,2023/4/30 1:51,看完感觉有点奇怪，前面很多梗突然就没有下文了。比如女学生死了，她父母怎么办？u盘掉到下水道没有人发现，一看现场就暴力开保险柜，还真找到了文件？文件能做证据吗？不容易被修改编写伪造吗？犯人为什么在老婆面前自杀，情绪转折也非常奇怪。陈鑫的背后应该牵扯了很多大案要案，最后却只有盗墓案得到了侦破？,30,1,1
胡闹天后,2023/5/1 18:43,啊这…前面还行啊…后面那就…,30,0,1
大疯大的风,2023/4/30 14:09,影射了现实，恶势力的可怕之处，有时候是远远超乎想象的,50,3,1
林小路,2023/5/2 17:15,少一星是因为整部电影的源头都是围绕陆教授和夏薇是否有染而展开的，但直到结束也没有揭晓答案。,40,0,1
Giroro,2023/5/6 11:13,比较新颖吧，毕竟是平时不太了解的检察官的工作日常，情节也是一环扣一环的，麦导的作品还是值得一看的，黄景瑜的演技这几年是有了很大提升的，白百合还是一如既往的稳，这个票价还是值得一看,50,0,1
fw郑景仁,2023/5/1 12:31,"麦兆辉来内地学怎么拍电视剧，其实学的比林德禄好。奇怪的剧情，奇怪的节奏，我已经搞不明白他们到底在拍“扫黑”还是拍“反盗墓”，有趣的是，你还会莫名磕到黄景瑜和小岳岳的cp，如果你看到最后，你还会看到一个无比cult且WTF的结局，大反派…他居然自杀了……？？？
凭私心给王千源多加一星，演的实在太好了，生动自然还不喧宾夺主，这样的好演员现在太难找了",30,2,1
觉渺,2023/4/30 20:46,这剧情贼随意,20,2,0
青橘,2023/4/30 14:38,检察官的角色是有真实原型的，为了真相如此接近危险，敬仰,40,4,1
So,2023/4/29 17:00,这个五一小长假看什么，绝对是看黄景瑜和白百何联手和黑暗对决。,40,1,1
木头木头,2023/4/29 17:52,没有期待，前半还行，案中案还是引起了我的兴趣，但是从老张被撞开始逻辑一泻千里。,20,4,0
ill_wind,2023/4/29 17:14,这部电影应该算得上是五一小长假的必看了吧。,50,5,1
Estelle_奕,2023/5/2 17:42,谈不谈男女朋友扣一分。,30,0,1
老芸子,2023/5/6 17:24,剧本不行……白瞎了黄景瑜,30,0,1
乱心清,2023/4/29 23:58,"风云系列持续走低，相比前作更要糟糕，老麦搞的什么玩意儿。
开场就已让人皱眉难忍，到白姑娘真正出场时候总算止了颓势，时间线打乱也算增了色彩，然后剧情叙事又各种发烂渣狂乱插刀——这到底是个庭审题材破案故事猎奇故事还是爱情故事？是爱情故事吧。姑娘说，毁灭吧，我累了。
得意的是王千源包贝尔几同类角色再聚——你们应该打一架啊，王硬汉被撞，包嚣张被砸，这多不带感，你们打一打我看个热闹，兴许观感更好呢，不像现在我得回想着白姑娘艰难打分。",20,1,0
vivian桃乐丝,2023/4/29 19:37,最近看到最喜欢的扫黑题材的电影了。,40,1,1
智盎,2023/4/29 19:07,真的好喜欢王丽坤呀，长得太漂亮了，关键是还有演技。,40,4,1
Kipling,2023/4/30 20:57,家人们都给我去看检察风云，给我狠狠地感受一下演技派的压迫感，是正邪之战,40,4,1
bethany由鱼,2023/5/2 12:26,太草率了这个电影。后悔看过的水平。,20,2,0
暮若曦,2023/4/29 17:13,无论是主角还是配角都有高光时刻，我觉得很牛。,40,1,1
不看月亮??,2023/1/7 14:59,"纸人回魂，两个回魂的纸人，都是女性，一个是被强抢来结婚生子的民女，一个是为治弟弟的病被重男轻女的亲生父亲勒死的女儿，两场事件中的凶手是同一个男人。但在故事的流传版本中，明明是父权制被害者的女人又一次被污名化，被构建为荒谬传闻中逞凶的恶人。
电影作为一部中式恐怖片是合格的，但却已难以让我心中生怖。“中式恐怖元素是父权社会对女性的亏待在他们集体潜意识里的投射”，香火、宗祠象征着男性对女性生育能力的觊觎，族谱、牌位、冠姓是男性褫夺女性生育能力的妄念，而所谓的传承建立在盘剥女性之上。与此相关的中式恐怖元素于我而言成为了一场笑话。“我相信被谋杀的人知道罪犯是谁，即便家族共业，仇也算不到我头上”。女性不必惧怕。",40,387,1
王食欲,2023/1/8 0:17,你阿生叔野得很，竟然娶了一个手办。,30,419,1
L.C.,2023/1/6 12:05,十年来看过的国内最好的鬼怪类电影，气氛紧张至极，舍不得快进，每一个转场都有心意。对民俗形制考究，一看就是对史料做了很多研究。服道化更是细节到时代人物发型和服装布料，纸人工艺让我强烈怀疑是找了真正的纸人工艺传承师傅。一边看一边感叹中国鬼怪电影大有可为，以后这个电影就是标杆，拍烂的导演可别再甩锅给广电。激动！感动！,50,150,1
大作人家王書紀,2023/1/6 22:50,talentless,10,24,0
Joe Joel,2023/1/11 22:37,国产恐怖片的出路已经明了，那就是悬疑推理片。故事完整不破碎，演员演技不拉垮，反转真相合情合理。在广电的审核制度下，能做到这个地步，还要什么自行车？,40,331,1
人生路漫漫,2023/1/6 16:38,好一出温情大戏哈,20,76,0
细水儿长流,2023/1/6 16:37,恐怖片最主要的是啥？就是要吓人。但我看了20分钟，一丝也不吓人，剧情拖沓无聊。海报、美工比电影好一千倍。,10,9,0
HarleyQuinn,2023/1/6 12:06,真的很想看真的有鬼的纸人题材恐怖片，就不能满足我下吗,40,218,1
蚂蚁没问题,2023/1/8 21:08,网大只能当网大还是有原因的，都是标准套路，罗生门讲故事，前面吓吓人【好一点的就加点所谓民俗】，到最后逆转成没有鬼全是人在搞事情。乍一看好像还可以，细想想，如果最后真相是这个，那前面装神弄鬼在干嘛？根本没道理，有这个时间，看点好的吧,20,53,0
Morning,2023/1/10 21:30,故事的拼贴感很重，第一个故事和第二个故事的衔接基本上是硬cue，虽然说从画像中发现陈国生，但处理的仍然单薄。由于讲述者是一人所为，而故事的调查者和倾听者与讲述者之间的关系没有架构起来，整个变成一个流程化的东西，大家确实是都知道罗生门，但故事仍然要回归于故事，而非永远在编织结构。这是把可以延伸的桥段彻底得用成了冷冰冰的工具。唯一的亮点是开头的童谣，这也是悬疑片的一个必然要素，可惜本片只用作了氛围背景，而不是去利用叙事，纸人做得很差，这是最要命的，完全没有“纸”的质感，以及和画像一样都制作粗糙，别说风格了。以民俗为背景，没有挖掘出更新的东西，还是重男轻女那一套，稍微研究民俗类的小说和影视就知道，这个主题是背后共同的，不足以支撑作为“结果”，结果陈旧，调查过程简单，作为悬疑故事，这就是一个失败的流水,20,29,0
跳出框的鱼,2023/1/6 11:50,看完还蛮惊喜的。没有卖弄很多的jump scare故意吓人，而是用中式民俗的纸人棺椁做法等元素，为故事讲述营造了不错的氛围感。而且剧本真的好工整，比起一些粗制滥造经常把人物写丢的本子，这部纸人整体观感非常流畅，几番视角相互照应，各种情感元素互相支撑，最后落在抨击封建礼教和愚昧迷信上，是值得一看的,40,216,1
蚊子大人,2023/1/7 22:36,好久没看到这么差的电影了，两星给偶尔还不错的氛围吧，各种俗套的吓人情节，纸人立来立去，商场模特糊上一层纸搬来演了一半…剧情也好差，完全可以猜到接下来的内容…被影评骗了,20,44,0
猫阿水,2023/1/7 21:02,虽然网大都只能有一个光明的结局，但这部戏的气氛用料很足了。纸人果然让人过目难忘……以及，陈紫函怎么变成这个样子了！痛心啊！电影以外的感慨：前两天刚听到一个故事，说请大仙儿帮忙给老人治病，但治不好。大仙儿下不来台，就说你家小孙女怎么怎么有问题，压着老人好不了，得给她破相。于是，亲爹亲自上嘴把小孩下巴啃掉！女孩儿家真的太难了！我不相信那个大仙儿敢说这家孙子有问题，得给孙子破相才能给老人治好。他敢这么提，这家人肯定觉得他是骗子，要害他们家断子绝孙呢！但如果是说孙女有问题，就非常合理，一点儿都没觉得吃亏。,30,228,1
大摔,2023/1/6 17:11,对国产恐怖抱有期待zhe比电影本身更恐怖,20,32,0
木木 木木,2023/1/12 16:13,最后还是全员守护男宝呗,30,198,1
驹光过隙,2023/1/6 20:56,虽然还算是装神弄鬼，但悬疑故事做的还是不错的，前两段故事偏悬疑和诡异一些，后两个故事偏悬疑和亲情一些，虽然很多情节都能猜出来，但也很不错了,30,186,1
俊哲最滈滈贵,2023/1/8 0:00,气氛还可以，国产恐怖片里面算不错的了，恐怖和悬疑比例得当，逻辑还可以，我觉得是应该三星半，单独的半颗星给纸人，扎的真是惟妙惟肖啊，手工真好。,30,114,1
北风其凉,2023/1/8 22:13,放网大里海报算顶流，多视角叙事执行力稳定，纸人道具做得很好看，最重要的一点就是不像大部分网大滥用劣质特效，滤镜造型表演也不至于像大部分国产剧一样令人如坐针毡，也毕竟是网大嘛手法还是比较模板和粗糙，第四个故事没处理好，起码找个身高够的小孩。另外恐怖指数低于《咒》《招魂》之类的可以放心下饭。,30,62,1
谢谢你们的鱼,2023/1/11 11:23,电视剧叙事+恐怖游戏片段还原，制作提升也无法掩盖网大创作本身的问题，看了导演的文章说看到剧本贼激动，那你也真是没有见过好剧本了。,20,6,0
momo,2023/1/12 23:35,女主男主不是情侣很好，虽然没鬼但是氛围蛮很好，而且整个故事还算清晰完整，重男轻女老头被自己的香火杀掉这个剧情我很满意,40,64,1
小李同学,2023/1/6 19:34,刚开始感觉比较吓人，看到中间就是在说封建下的重男轻女，每一节的小故事编的都很不错，总体来说还可以。,30,72,1
"杉小爱|好姑娘,咱们走起来",2023/1/20 21:54,好一个阿生，竟然娶了个手办,20,2,0
牛奶很忙,2023/1/8 17:20,咱们国产网大拍恐怖片的能力，好像已经跟不上拍“没有鬼的恐怖片”的智力了。这部没夹带私货搞隐喻，也没有抄好莱坞经典剧本，根本就拍成反转悬疑片了，有点无聊。但是有一说一，纸人这玩儿真的犯规，不管怎么拍都挺吓人的、、、,20,5,0
阿德,2023/1/8 11:35,真心可以，感觉现在网大营造恐怖氛围这块，从剧情尺度到服化道，都越做越好了，不输院线片。片子里纸人这个道具结合民俗也设计得很好，好几个镜头确实有被吓到。不过最值得称赞的还是结尾的情感反转，值得推荐一波。,40,48,1
漫漫云端,2023/1/11 19:34,"封建迷信以及不信西方医学造成的悲剧
这个弟弟从小能处
还好没被他爹宠成二世祖",30,17,1
